Time,Packet ID,From Node,To Node,Port,Port Name,latitude_i,longitude_i,altitude,time,location_source,timestamp,PDOP,ground_speed,ground_track,sats_in_view,precision_bits,id,long_name,short_name,macaddr,hw_model,public_key,is_unmessagable,route,snr_towards,route_1,route_2,snr_towards_1,snr_towards_2,snr_towards_3,route_3,route_4,snr_towards_4,snr_towards_5,route_back,snr_back,role,254Q,route_5,route_6,route_7,snr_towards_6,snr_towards_7,330,error_reason
2026-03-14T19:03:39.457Z,352051007,3562713424,4294967295,3,Position,368232016,-1214982670,16107,1773515018,LOC_INTERNAL,1773515017,84,107,9763000,18,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:04:36.025Z,1228374848,3562713424,4294967295,3,Position,368207513,-1214808375,16251,1773515075,LOC_INTERNAL,1773515075,84,106,11260000,18,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:04:54.487Z,1250375036,2757181776,3562713424,4,Node Info,,,,,,,,,,,,"""!a4574150""","""🌮 Supreme""","""🌮""","""\341.\244WAP""",RAK4631,"""\343\362\202N\212\327\252(\255\tM\265}\273\320\335\037\324Zi;\231\277\251\027\344\260e/\206\t\025""",,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:05:05.760Z,3721594689,3562713424,2757181776,4,Node Info,,,,,,,,,,,,"""!d45ab150""","""Spacebridge04""","""🎈""","""\034\333\324Z\261P""",SEEED_XIAO_S3,"""\226\237ee\007$TA\2327O\321\272=\227\0321`*\332\033\261\261@\000\363\017\253o\235\313@""",false,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:05:10.660Z,2384028482,3562713424,4294967295,3,Position,368183481,-1214713740,16338,1773515106,LOC_INTERNAL,1773515106,84,98,10545000,18,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:05:38.861Z,64082755,3562713424,4294967295,3,Position,368157591,-1214623610,16422,1773515137,LOC_INTERNAL,1773515137,126,90,11493000,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:06:08.927Z,2295929668,3562713424,4294967295,3,Position,368130670,-1214537385,16513,1773515168,LOC_INTERNAL,1773515168,84,82,11278000,18,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:06:40.491Z,2571471685,3562713424,4294967295,3,Position,368103628,-1214456553,16612,1773515199,LOC_INTERNAL,1773515199,141,89,10316000,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:07:13.087Z,2194578246,3562713424,4294967295,3,Position,368078285,-1214380475,16721,1773515231,LOC_INTERNAL,1773515231,141,80,11576000,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:07:43.880Z,2299689799,3562713424,4294967295,3,Position,368056988,-1214314230,16809,1773515262,LOC_INTERNAL,1773515262,141,61,11072000,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:08:13.866Z,2317748040,3562713424,4294967295,3,Position,368037933,-1214252151,16894,1773515293,LOC_INTERNAL,1773515293,141,76,10523000,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:08:45.742Z,267737929,3562713424,4294967295,3,Position,368020463,-1214189265,16977,1773515325,LOC_INTERNAL,1773515325,141,65,11532000,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:09:47.919Z,1654637387,3562713424,4294967295,3,Position,367993091,-1214070238,17138,1773515387,LOC_INTERNAL,1773515387,141,75,11644000,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:10:19.780Z,1904285516,3562713424,4294967295,3,Position,367977405,-1214005518,17217,1773515418,LOC_INTERNAL,1773515418,141,68,9819000,12,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:10:49.876Z,2597514061,3562713424,4294967295,3,Position,367963753,-1213944646,17301,1773515449,LOC_INTERNAL,1773515449,141,64,10142000,12,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:11:21.087Z,252659534,3562713424,4294967295,3,Position,367949118,-1213882993,17384,1773515480,LOC_INTERNAL,1773515480,84,76,10796000,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:11:51.919Z,3301967695,3562713424,4294967295,3,Position,367935243,-1213821840,17475,1773515511,LOC_INTERNAL,1773515511,84,63,10798000,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:12:28.901Z,1026499408,3562713424,4294967295,3,Position,367918635,-1213758430,17567,1773515542,LOC_INTERNAL,1773515542,84,60,11798000,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:12:53.875Z,4164514641,3562713424,4294967295,3,Position,367896130,-1213697861,17658,1773515573,LOC_INTERNAL,1773515573,84,76,11601000,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:13:25.225Z,3129279314,3562713424,4294967295,3,Position,367866408,-1213641018,17743,1773515604,LOC_INTERNAL,1773515604,84,77,13042000,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:13:56.904Z,65284947,3562713424,4294967295,3,Position,367831268,-1213592703,17857,1773515635,LOC_INTERNAL,1773515635,84,54,13903000,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:14:27.771Z,167229268,3562713424,4294967295,3,Position,367802390,-1213554903,17937,1773515667,LOC_INTERNAL,1773515667,84,45,12962000,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:14:59.177Z,800990037,3562713424,4294967295,3,Position,367775453,-1213521455,18025,1773515698,LOC_INTERNAL,1773515698,84,56,12414000,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:15:30.453Z,1662626646,3562713424,4294967295,3,Position,367755075,-1213487113,18108,1773515729,LOC_INTERNAL,1773515729,84,56,12542000,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:16:00.873Z,2413511511,3562713424,4294967295,3,Position,367738378,-1213445676,18199,1773515760,LOC_INTERNAL,1773515760,84,50,11025000,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:16:32.767Z,3157004120,3562713424,4294967295,3,Position,367722206,-1213401980,18295,1773515791,LOC_INTERNAL,1773515791,84,62,12398000,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:17:03.921Z,2454952793,3562713424,4294967295,3,Position,367707555,-1213351568,18419,1773515822,LOC_INTERNAL,1773515822,84,73,10590000,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:17:33.751Z,3504303962,3562713424,4294967295,3,Position,367691430,-1213300318,18505,1773515853,LOC_INTERNAL,1773515853,84,59,10989000,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:18:04.888Z,359932763,3562713424,4294967295,3,Position,367677860,-1213257683,18602,1773515884,LOC_INTERNAL,1773515884,84,48,12528000,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:18:36.186Z,509901660,3562713424,4294967295,3,Position,367661943,-1213208381,18687,1773515915,LOC_INTERNAL,1773515915,84,65,11675000,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:19:06.814Z,1785294685,3562713424,4294967295,3,Position,367636040,-1213155971,18768,1773515946,LOC_INTERNAL,1773515946,84,64,13324000,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:19:38.579Z,2659508062,3562713424,4294967295,3,Position,367601326,-1213110873,18847,1773515977,LOC_INTERNAL,1773515977,84,65,13161000,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:20:09.403Z,2918101855,3562713424,4294967295,3,Position,367565731,-1213074345,18914,1773516008,LOC_INTERNAL,1773516008,84,43,13992000,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:20:40.484Z,2294078304,3562713424,4294967295,3,Position,367532280,-1213045728,18991,1773516039,LOC_INTERNAL,1773516038,84,72,15736000,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:21:10.900Z,2412836705,3562713424,4294967295,3,Position,367496068,-1213022495,19071,1773516070,LOC_INTERNAL,1773516070,84,56,15853000,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:21:42.939Z,1917567842,3562713424,4294967295,3,Position,367464768,-1213006440,19157,1773516101,LOC_INTERNAL,1773516101,84,47,15087000,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:22:12.834Z,3076385635,3562713424,4294967295,3,Position,367439526,-1212992351,19258,1773516132,LOC_INTERNAL,1773516132,84,26,14847000,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:22:45.574Z,2508709732,3562713424,4294967295,3,Position,367417111,-1212980640,19355,1773516163,LOC_INTERNAL,1773516163,84,31,15829000,21,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:23:15.928Z,486279013,3562713424,4294967295,3,Position,367399985,-1212969425,19450,1773516194,LOC_INTERNAL,1773516194,70,31,14076000,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:24:16.844Z,3118165863,3562713424,4294967295,3,Position,367376776,-1212936240,19638,1773516256,LOC_INTERNAL,1773516256,70,37,9417000,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:24:48.645Z,1668403048,3562713424,4294967295,3,Position,367365531,-1212909806,19716,1773516287,LOC_INTERNAL,1773516287,70,35,10220000,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:25:20.885Z,3375596393,3562713424,4294967295,3,Position,367351016,-1212881428,19810,1773516318,LOC_INTERNAL,1773516318,70,33,11485000,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:25:50.075Z,1659457386,3562713424,4294967295,3,Position,367334373,-1212853953,19888,1773516349,LOC_INTERNAL,1773516349,70,46,13155000,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:26:21.048Z,2759965547,3562713424,4294967295,3,Position,367315821,-1212821678,19983,1773516380,LOC_INTERNAL,1773516380,70,30,12724000,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:26:54.720Z,3203897196,3562713424,4294967295,3,Position,367294358,-1212788086,20097,1773516411,LOC_INTERNAL,1773516411,70,51,13798000,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:27:23.525Z,1677801325,3562713424,4294967295,3,Position,367271030,-1212755820,20209,1773516442,LOC_INTERNAL,1773516442,70,61,13600000,21,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:27:55.715Z,1572662126,3562713424,4294967295,3,Position,367245270,-1212725965,20321,1773516473,LOC_INTERNAL,1773516473,70,49,13061000,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:28:25.623Z,251148143,3562713424,4294967295,3,Position,367216556,-1212700016,20420,1773516504,LOC_INTERNAL,1773516504,70,50,14542000,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:29:21.888Z,4011747710,694592213,3562713424,70,Traceroute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:29:28.413Z,3768478577,3562713424,4294967295,3,Position,367169288,-1212668930,20608,1773516566,LOC_INTERNAL,1773516566,70,21,14448000,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:29:33.015Z,4011747711,694592213,3562713424,0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:29:43.946Z,123603826,3562713424,694592213,70,Traceroute,,,,,,,,,,,,,,,,,,,1464186616,-38,1732836668,2952977485,-9,39,-43,,,,,,,,,,,,,,,
2026-03-14T19:29:59.273Z,3860194164,3562713424,4294967295,3,Position,367158720,-1212656303,20694,1773516597,LOC_INTERNAL,1773516597,70,13,12898000,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:30:29.726Z,500212597,3562713424,4294967295,3,Position,367153036,-1212642071,20774,1773516628,LOC_INTERNAL,1773516628,70,14,9252000,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:31:00.850Z,3218924406,3562713424,4294967295,3,Position,367144588,-1212624255,20849,1773516659,LOC_INTERNAL,1773516659,70,18,7958000,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:31:31.803Z,20216695,3562713424,4294967295,3,Position,367127338,-1212602780,20936,1773516690,LOC_INTERNAL,1773516690,70,45,14595000,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:32:02.345Z,1157644152,3562713424,4294967295,3,Position,367102826,-1212577280,21020,1773516721,LOC_INTERNAL,1773516721,70,38,13423000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:32:33.194Z,4190238585,3562713424,4294967295,3,Position,367077618,-1212548020,21111,1773516752,LOC_INTERNAL,1773516752,70,47,13825000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:33:35.348Z,1733059451,3562713424,4294967295,3,Position,367021586,-1212492641,21296,1773516814,LOC_INTERNAL,1773516814,70,61,15411000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:34:06.380Z,1627274108,3562713424,4294967295,3,Position,366990933,-1212471328,21382,1773516845,LOC_INTERNAL,1773516845,70,48,16410000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:34:39.758Z,2829837181,3562713424,4294967295,3,Position,366962981,-1212455450,21474,1773516876,LOC_INTERNAL,1773516876,70,32,15530000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:35:08.788Z,114502526,3562713424,4294967295,3,Position,366942896,-1212438806,21563,1773516907,LOC_INTERNAL,1773516907,70,36,15160000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:35:40.341Z,618760063,3562713424,4294967295,3,Position,366927936,-1212417081,21656,1773516938,LOC_INTERNAL,1773516938,70,33,10735000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:36:10.187Z,565111680,3562713424,4294967295,3,Position,366906138,-1212394386,21744,1773516969,LOC_INTERNAL,1773516969,70,36,16516000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:36:41.098Z,696753025,3562713424,4294967295,3,Position,366876176,-1212377588,21836,1773517000,LOC_INTERNAL,1773517000,70,52,15538000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:37:11.835Z,2755314562,3562713424,4294967295,3,Position,366843283,-1212360848,21925,1773517031,LOC_INTERNAL,1773517031,70,49,14047000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:37:38.957Z,4292933653,4041692230,3562713424,70,Traceroute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:38:15.766Z,2532138884,3562713424,4294967295,3,Position,366776676,-1212339536,22117,1773517094,LOC_INTERNAL,1773517094,70,40,17422000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:38:46.336Z,1946985349,3562713424,4294967295,3,Position,366752223,-1212336510,22214,1773517125,LOC_INTERNAL,1773517125,70,31,17740000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:39:16.090Z,2276684262,2537146166,3562713424,3,Position,369681981,-1219807364,20,1773517148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:39:17.506Z,822212486,3562713424,4294967295,3,Position,366735600,-1212335393,22295,1773517156,LOC_INTERNAL,1773517156,70,24,17689000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:40:18.789Z,717502344,3562713424,4294967295,3,Position,366710591,-1212332201,22478,1773517218,LOC_INTERNAL,1773517218,70,17,18025000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:40:49.795Z,3825324937,3562713424,4294967295,3,Position,366694828,-1212321745,22575,1773517249,LOC_INTERNAL,1773517249,70,31,12847000,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:41:21.702Z,1333915530,3562713424,4294967295,3,Position,366681176,-1212304173,22673,1773517280,LOC_INTERNAL,1773517280,70,33,11422000,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:41:53.041Z,2917944203,3562713424,4294967295,3,Position,366663128,-1212284111,22764,1773517311,LOC_INTERNAL,1773517311,70,25,16912000,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:42:12.297Z,3318438565,1737044944,3562713424,70,Traceroute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:42:16.300Z,99673996,3562713424,1737044944,70,Traceroute,,,,,,,,,,,,,,,,,,,2996807788,2,,,-37,,,,,,,705436868,-50,,,,,,,,,
2026-03-14T19:42:24.526Z,3727165326,3562713424,4294967295,3,Position,366636985,-1212271463,22857,1773517342,LOC_INTERNAL,1773517342,70,30,16557000,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:42:55.400Z,1402618767,3562713424,4294967295,3,Position,366608436,-1212265546,22956,1773517373,LOC_INTERNAL,1773517373,70,36,16476000,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:43:01.634Z,3318438566,1737044944,3562713424,70,Traceroute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:43:04.439Z,3271922576,3562713424,1737044944,70,Traceroute,,,,,,,,,,,,,,,,,,,3068851550,30,2996807788,1732836668,-51,6,-40,,,,,,,,,,,,,,,
2026-03-14T19:43:24.015Z,776303506,3562713424,4294967295,3,Position,366584450,-1212255546,23056,1773517403,LOC_INTERNAL,1773517403,70,40,16295000,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:43:42.538Z,3318438567,1737044944,3562713424,70,Traceroute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:43:43.193Z,1247122323,3562713424,1737044944,70,Traceroute,,,,,,,,,,,,,,,,,,,,-56,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:44:02.203Z,2275918741,3562713424,4294967295,3,Position,366559961,-1212248483,23158,1773517434,LOC_INTERNAL,1773517434,70,32,16598000,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:44:26.751Z,3627726742,3562713424,4294967295,3,Position,366535020,-1212243540,23253,1773517465,LOC_INTERNAL,1773517465,70,27,17725000,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:44:39.951Z,3318438568,1737044944,3562713424,70,Traceroute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:44:47.322Z,1528442775,3562713424,1737044944,70,Traceroute,,,,,,,,,,,,,,,,,,,,-49,,,,,,,,,,2852666565,-53,,,,,,,,,
2026-03-14T19:44:57.457Z,2765225883,3562713424,4294967295,3,Position,366511071,-1212241618,23340,1773517496,LOC_INTERNAL,1773517496,70,26,19240000,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:45:27.905Z,341639068,3562713424,4294967295,3,Position,366492761,-1212244478,23421,1773517527,LOC_INTERNAL,1773517527,70,25,19316000,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:46:00.108Z,3230997405,3562713424,4294967295,3,Position,366480180,-1212249565,23510,1773517559,LOC_INTERNAL,1773517559,70,6,15945000,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:46:30.904Z,817088414,3562713424,4294967295,3,Position,366469411,-1212252925,23602,1773517590,LOC_INTERNAL,1773517590,70,22,21973000,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:47:02.495Z,3180838815,3562713424,4294967295,3,Position,366463258,-1212261843,23702,1773517621,LOC_INTERNAL,1773517621,70,16,24829000,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:47:33.741Z,4142270368,3562713424,4294967295,3,Position,366455248,-1212268736,23801,1773517652,LOC_INTERNAL,1773517652,70,12,20703000,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:48:04.534Z,1080288161,3562713424,4294967295,3,Position,366441428,-1212272018,23900,1773517683,LOC_INTERNAL,1773517683,70,22,17767000,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:48:35.654Z,2139834274,3562713424,4294967295,3,Position,366423493,-1212277498,23997,1773517714,LOC_INTERNAL,1773517714,70,28,17594000,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:49:06.659Z,4091497379,3562713424,4294967295,3,Position,366402633,-1212283245,24086,1773517745,LOC_INTERNAL,1773517745,70,29,18937000,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:49:36.892Z,3878186916,3562713424,4294967295,3,Position,366385416,-1212294986,24065,1773517776,LOC_INTERNAL,1773517776,70,29,21590000,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:50:08.189Z,3761309605,3562713424,4294967295,3,Position,366370633,-1212299413,23235,1773517807,LOC_INTERNAL,1773517807,70,31,18163000,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:50:40.782Z,3619566502,3562713424,4294967295,3,Position,366347316,-1212291078,22506,1773517838,LOC_INTERNAL,1773517838,70,27,14139000,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:51:10.095Z,2672014247,3562713424,4294967295,3,Position,366324380,-1212285840,21935,1773517869,LOC_INTERNAL,1773517869,70,50,16297000,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:52:12.214Z,376679337,3562713424,4294967295,3,Position,366278186,-1212238600,20587,1773517931,LOC_INTERNAL,1773517931,70,28,13755000,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:53:14.075Z,1016461227,3562713424,4294967295,3,Position,366245640,-1212189865,19269,1773517993,LOC_INTERNAL,1773517993,70,26,15602000,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:53:44.984Z,2861000620,3562713424,4294967295,3,Position,366212395,-1212170528,18639,1773518024,LOC_INTERNAL,1773518024,70,59,14265000,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:53:46.161Z,3318438569,1737044944,3562713424,70,Traceroute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:53:57.087Z,1502663597,3562713424,1737044944,70,Traceroute,,,,,,,,,,,,,,,,,,,1732836668,-48,279961614,144583722,36,-56,32,1179853932,272049934,-11,-30,,,,,3538235450,2687837892,846610502,-29,0,,
2026-03-14T19:54:47.761Z,2271894448,3562713424,4294967295,3,Position,366166166,-1212068463,17396,1773518086,LOC_INTERNAL,1773518086,84,67,10332000,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:55:02.579Z,3318438570,1737044944,3562713424,70,Traceroute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:55:12.220Z,1051243441,3562713424,1737044944,70,Traceroute,,,,,,,,,,,,,,,,,,,1472796892,8,1464186616,1732836668,5,-28,30,1129808856,2718571180,0,-43,,,,,,,,,,,
2026-03-14T19:55:27.053Z,580645810,3562713424,4294967295,3,Position,366152166,-1212005086,17012,1773518117,LOC_INTERNAL,1773518117,84,66,10939000,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:56:03.502Z,3318438571,1737044944,3562713424,70,Traceroute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:56:16.157Z,1358092213,3562713424,1737044944,70,Traceroute,,,,,,,,,,,,,,,,,,,,-62,,,,,,,,,,2996807672,-22,,,,,,,,,
2026-03-14T19:56:20.956Z,4259488695,3562713424,4294967295,3,Position,366105920,-1211851616,16146,1773518179,LOC_INTERNAL,1773518179,84,95,9676000,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:56:49.424Z,3318438572,1737044944,3562713424,70,Traceroute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:56:51.528Z,956415928,3562713424,4294967295,3,Position,366090680,-1211772555,15554,1773518210,LOC_INTERNAL,1773518210,112,93,11678000,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:56:55.716Z,3915544505,3562713424,1737044944,70,Traceroute,,,,,,,,,,,,,,,,,,,2996807788,6,4246148554,2733330992,-9,-29,-21,,,,,,,,,,,,,,,
2026-03-14T19:58:23.895Z,2567548861,3562713424,4294967295,3,Position,366024591,-1211483520,13925,1773518303,LOC_INTERNAL,1773518303,112,114,11038000,15,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:58:33.129Z,3318438573,1737044944,3562713424,70,Traceroute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:58:55.626Z,2905086910,3562713424,4294967295,3,Position,366000845,-1211393835,13353,1773518334,LOC_INTERNAL,1773518334,112,78,10896000,15,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T19:59:27.249Z,611069887,3562713424,4294967295,3,Position,365982676,-1211334115,12767,1773518365,LOC_INTERNAL,1773518365,112,77,12283000,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
